TERM,SUBJECT,CATALOG NBR,CLASS SECTION,CLASS NUMBER,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,TOTAL DROPPED,AVG GPA
Spring 2023,HIST,1302,10,14898,The U.S. Since 1877,Buzzanco,Robert,157,54,19,8,12,0,15,3.286
Spring 2023,PEP,8699,1,14899,Doctoral Dissertation,Arellano,Christopher,1,0,0,0,0,0,0,4.0
Spring 2023,HON,4398,3,14902,Independent Study,Rhoden,Brenda,1,0,0,0,0,0,0,4.0
Spring 2023,MUSA,8242,3,14903,Doctoral Recital III,Wagner,Elise L,1,0,0,0,0,0,0,4.0
Spring 2023,PSYC,6365,2,14905,Dir Rsch in Dev Cog Beh Neuro,Alward,Beau Andrew,2,0,0,0,0,0,0,4.0
Spring 2023,MATH,8698,22,14908,Doctoral Research,Haynes,Alan K,0,0,0,0,0,1,0,
Spring 2023,MUSA,2350,1,14910,Applied Percussion,Warren,Paul Alexander,2,1,0,0,0,0,0,3.667
Spring 2023,MUSA,3450,1,14911,Applied Percussion,Wilkins,Blake M,2,0,0,0,0,0,1,3.835
Spring 2023,PSYC,8399,8,14919,Doctoral Dissertation,Woods,Steven Paul,0,0,0,0,0,3,0,
Spring 2023,MUSA,2326,1,14920,Applied Double Bass,Larson,Eric Amery,1,0,0,0,0,0,0,4.0
Spring 2023,PSYC,8399,9,14921,Doctoral Dissertation,Viana,Andres G,0,0,0,0,0,2,0,
Spring 2023,HRD,3351,30,14922,Instructional Design for HRD,Pereira-Leon,Maura Josefina,13,23,2,1,0,0,0,3.273
Spring 2023,ECON,3332,4,14929,Intermediate Microeconomics,Paluszynski,Radoslaw,13,5,9,8,1,0,14,2.519
Spring 2023,ECON,3320,1,14930,Intro to Econ Data Analysis,Zhivan,Natalia A,21,20,21,18,18,0,29,2.061
Spring 2023,ECON,7335,1,14932,Applied Econometrics,Chin,Aimee,13,0,0,0,0,0,0,3.848
Spring 2023,ECON,2302,2,14933,Principles of Microeconomics,Thorell,Troy E,29,31,18,6,4,0,5,2.837
Spring 2023,ECON,3347,1,14934,Capital Market Economics,Jiu,Haibin Brett,14,18,4,4,1,0,0,2.992
Spring 2023,MATH,4362,1,14935,Theory Diff Equ and Nonlnr Dyn,Torok,Andrei S,5,2,7,0,0,0,5,2.716
Spring 2023,MATH,1324,2,14938,Finite Math with Applications,Caglar,Atife,94,76,86,38,68,0,60,2.263
Spring 2023,CHEM,1305,2,14939,Foundations of Chemistry,Zaitsev,Vladimir G,5,13,19,18,23,0,24,1.491
Spring 2023,CHEM,2325,3,14940,Organic Chemistry II,Comito,Robert Joseph,6,6,11,8,8,0,6,1.829
Spring 2023,INDE,6399,4,14948,Masters Thesis,Lin PhD,Ying,1,0,0,0,0,0,0,4.0
Spring 2023,CLAS,4305,1,14949,Fifth-Century Athens,Due Hackney,Casey L,17,0,1,0,1,0,1,3.667
Spring 2023,INDE,8399,2,14951,Doctoral Dissertation,Lin PhD,Ying,2,0,0,0,0,0,0,4.0
Spring 2023,INDE,8399,3,14952,Doctoral Dissertation,Lim,Gino Jinho,0,0,0,0,0,1,0,
Spring 2023,LAW,6386,1,14954,Oil and Gas Tax,Wright,Denney L,2,2,0,0,0,3,0,3.583
Spring 2023,LAW,6392,1,14955,Privacy and Data Protection,Guggenberger,Nikolas,16,22,0,1,0,0,0,3.359
Spring 2023,LAW,6350,1,14956,Admiralty:P.I. & Death,Unger,John F,2,5,0,0,0,5,0,3.38
Spring 2023,LAW,6226,1,14957,Advanced Oil & Gas Contracting,Borrego,Theodore R,1,3,0,0,0,0,0,3.333
Spring 2023,SOCW,7301,1,14958,Confronting Oppression & Injus,Barthelemy,Juan,17,0,0,0,0,0,0,4.0
Spring 2023,SOCW,7301,4,14959,Confronting Oppression & Injus,Young,Kyee Altranice,24,0,0,0,0,0,1,4.0
Spring 2023,SOCW,7301,5,14960,Confronting Oppression & Injus,Mendoza,Yvonne Anette,20,2,0,0,0,0,0,3.909
Spring 2023,LAW,6205,1,14961,Patent Prosecution,Cotrone,Carlo M,4,4,0,0,0,0,0,3.459
Spring 2023,MATH,2312,5,14962,Precalculus,Perepelitsa,Irina,48,38,32,20,14,0,28,2.518
Spring 2023,SPAN,1501,5,14963,Elementary Spanish I,Martinez,Carlos David,4,3,2,1,2,0,2,2.445
Spring 2023,SPAN,1502,1,14965,Elementary Spanish II,Ruffino,Maythe,5,7,10,1,1,0,1,2.597
Spring 2023,SPAN,2615,2,14967,Intsve Inter Span Heritg Lrnrs,Ruiz,Eugenia Maria,8,8,2,3,0,0,2,2.984
Spring 2023,GEOL,1147,1,14968,Introductory Meteorology Lab,Jiang,Xun,6,4,1,0,2,0,1,2.898
Spring 2023,GEOL,1303,1,14969,Physical Geology,Carlson,Brandee Nicole,23,22,10,3,6,0,2,2.771
Spring 2023,GEOL,1303,3,14970,Physical Geology,Wu,Jonathan En Lin,45,67,62,16,12,0,9,2.571
Spring 2023,GEOL,1370,1,14971,Natural Disasters,Hauptvogel,Daniel William,191,173,95,16,26,0,17,2.952
Spring 2023,ENGI,1331,5,14972,Computing for Engineers,Aksu,Gulin Tulunay,36,17,5,1,1,0,6,3.461
Spring 2023,ENGI,1100,1,14974,Introduction To Engineering,Kota,Venkata Krishna Tulasi,25,20,4,5,3,0,2,2.966
Spring 2023,ENGI,1100,4,14975,Introduction To Engineering,Metrovich,Brian,3,18,20,2,8,0,8,2.092
Spring 2023,CHEM,4330,1,14976,Polymer Chemistry,Harth,Eva M,21,3,1,2,3,0,3,3.189
Spring 2023,PHAR,4200,1,14977,Immunology I,Knoll,Brian J,28,48,36,5,3,0,3,2.775
Spring 2023,PHAR,4221,1,14978,Physiology II,Marwaha,Aditi,44,42,23,4,0,0,2,3.115
Spring 2023,PHAR,4275,1,14979,FIMMRA,Cuny,Gregory D,28,48,36,5,1,0,3,2.822
Spring 2023,PHAR,4160,1,14980,Fundamentals Comm Pharm Pract,Wallace,David A,91,18,1,0,0,0,2,3.818
Spring 2023,PHAR,4265,1,14981,Patient Assessment,Asias-Dinh,Bernadette De Leon,36,65,9,0,0,0,2,3.245
Spring 2023,PHAR,4340,1,14982,OTC & Self Care,Rosario,Natalie,49,47,13,2,0,0,2,3.288
Spring 2023,INDI,3372,1,14983,Bollywood and Beyond,Tiwari,Bhavya,6,2,0,1,0,0,1,3.371
Spring 2023,ELED,4314,1,14984,Mathematics in Elem School I,Burris,Justin T,22,1,0,0,0,0,0,3.87
Spring 2023,CUIN,4332,3,14985,Literacy Assess Rdg Writing,Reis,Nancy,9,0,0,0,0,0,0,3.927
Spring 2023,BIOL,2102,23,14987,Anatomy & Physiology II (lab),Gill,Tejendra,8,12,3,1,0,0,0,3.098
Spring 2023,BIOL,2102,24,14988,Anatomy & Physiology II (lab),Gill,Tejendra,8,12,3,0,0,0,1,3.232
Spring 2023,BIOL,2120,1,14989,Microbiology for Non-Science,Knapp,Richard D,14,3,6,0,0,0,0,3.333
Spring 2023,BIOL,2120,2,14990,Microbiology for Non-Science,Knapp,Richard D,6,11,4,0,0,0,1,3.19
Spring 2023,SPAN,3343,1,14991,Span for the Health Profession,Zubiate,Maria Laura,8,2,3,1,0,0,1,3.261
Spring 2023,COMM,3317,1,14992,Multimedia Journalism,Baruch Blanco,Maria Felicitas,18,1,0,0,0,0,0,3.965
Spring 2023,MIS,4477,3,14993,Network & Security Infrastruct,Khan,Hina F,21,9,1,0,0,0,0,3.56
Spring 2023,COMM,3374,1,14996,Strategic Social Media,Uhrick,Jan,28,2,0,0,0,0,0,3.856
Spring 2023,ENGL,2318,3,14997,Creation and Perform of Lit,Prufer,Kevin D,10,14,9,2,3,0,4,2.702
Spring 2023,COMM,4303,5,14998,Communication Law and Ethics,Dulin,Matthew D,11,20,7,1,5,0,1,2.57
Spring 2023,POLS,3313,2,14999,Intro Internatl Relatns,Chatagnier,John Tyson,10,13,6,0,0,0,3,3.115
Spring 2023,POLS,3316,2,15000,Stats for Political Scientists,Konak Unal,Saadet,14,10,6,5,2,0,3,2.748
Spring 2023,POLS,3326,1,15001,Gov-Pol the Middle East,Contractor,Cyrus Ali,4,8,0,0,2,0,2,2.834
Spring 2023,POLS,3348,1,15002,"Left, Right, and Center",McDonald,John Terrence George,11,20,5,2,3,0,3,2.861
Spring 2023,PSYC,2308,3,15003,Child Development,Merrill,Livia Christine,37,24,13,2,3,0,0,3.085
Spring 2023,ENRG,4320,1,15004,Case Studies-Enrgy & Sustainbl,Hallmark,Terrell L,6,13,0,0,0,0,1,3.351
Spring 2023,MANA,3335,6,15005,Intro Org Behavior and Mgmt,Carlin,Barbara A,23,50,11,2,0,0,0,3.116
Spring 2023,MANA,4330,2,15006,Intro to Strategic HR Mgt,Reinoso,Gaston,9,6,1,0,1,0,0,3.333
Spring 2023,MANA,4350,1,15007,International Management,Celly,Nikhil,55,2,0,0,0,0,3,3.936
Spring 2023,COMM,4360,2,15008,Media Planning & Placement,Tinnel,Jason Wayne,1,12,6,1,0,0,0,2.7
Spring 2023,CUIN,3312,2,15010,Educational Technology,Nguyen,Phuong Thi Mai,19,2,1,0,0,0,1,3.803
Spring 2023,COMM,4371,1,15011,American Cinema: The Directors,Jowett,Garth Samuel,13,4,0,0,0,0,1,3.745
Spring 2023,COMM,4381,1,15012,Digital Cinematography,Houk,Keith R,21,0,0,0,0,0,0,4.0
Spring 2023,PSYC,2320,4,15014,Abnormal Psychology,Busch,Haley Conroy,32,5,3,0,0,0,0,3.709
Spring 2023,BIOL,2302,2,15016,Anatomy & Physiology II (lect),Ogletree-Hughes,Monique L,88,87,63,43,5,0,26,2.71
Spring 2023,CUIN,4349,1,15017,Teaching Geometry and Algebra,Sundrani,Anita,4,11,4,0,0,0,0,2.983
Spring 2023,COMM,2331,1,15019,Relational Communication,Hudson-Gillan,Gail,17,12,8,3,0,0,0,3.05
Spring 2023,SOC,3313,3,15021,Criminology,Nelson,Steven M,23,20,12,2,1,0,2,3.041
Spring 2023,SOC,3351,2,15022,Soc Class&Mobilty in Am,Lorence,Jon P,8,26,11,0,3,0,0,2.771
Spring 2023,SOC,3390,1,15023,Sociology of Gender,Katz,Sheila,30,11,2,2,4,0,1,3.218
Spring 2023,ELED,4311,1,15024,Science in Elementary School I,Bailer,Jill,17,4,2,0,0,0,0,3.595
Spring 2023,ELED,4311,3,15025,Science in Elementary School I,Domjan,Heather N,23,2,0,0,0,0,0,3.894
Spring 2023,ELED,4311,4,15026,Science in Elementary School I,Domjan,Heather N,22,0,0,0,0,0,0,3.97
Spring 2023,CUIN,7300,1,15027,Play-Early Chldhood Edu,Uzzell,Keela Judece,4,1,0,0,0,0,0,3.668
Spring 2023,SOC,6306,2,15028,Sem in Quant Methods,Savage,Scott Vandenburgh,7,2,0,0,0,0,0,3.741
Spring 2023,FINA,4320,4,15029,Investment Management,Pederzoli,Paola,40,9,1,0,0,0,0,3.734
Spring 2023,FINA,4320,5,15030,Investment Management,Gargano,Antonio,12,6,1,0,0,0,0,3.579
Spring 2023,PETR,6351,1,15031,Intro to Petroleum Engineering,Farouq-Ali,Syed,3,0,0,0,0,0,0,4.0
Spring 2023,PETR,6364,1,15032,Origin & Dev Oil & Gas Resvrs,Zargar,Zeinab,2,0,0,0,0,0,0,4.0
Spring 2023,BIOL,6354,1,15035,Endocrinology,Warner,Margaret,7,1,0,0,0,0,0,3.875
Spring 2023,SOCW,7305,3,15038,Evaluation of SW Practice,Miyawaki,Christina E,17,8,1,0,0,0,0,3.615
Spring 2023,SOCW,7318,1,15039,Cognitive Behavioral Interven,Amtsberg,Donna K,29,1,0,0,0,0,0,3.967
Spring 2023,SOCW,7318,2,15040,Cognitive Behavioral Interven,Amtsberg,Donna K,15,0,0,0,0,0,0,4.0
Spring 2023,SOCW,7318,3,15041,Cognitive Behavioral Interven,Amtsberg,Donna K,26,3,0,0,0,0,0,3.897
Spring 2023,SOCW,7318,4,15042,Cognitive Behavioral Interven,Cheung,Monit,21,4,0,0,0,0,0,3.84
Spring 2023,SOCW,7318,5,15043,Cognitive Behavioral Interven,Cheung,Monit,17,2,0,0,0,0,0,3.895
Spring 2023,COSC,4393,1,15045,Digital Image Processing,Mantini,Pranav,98,46,12,2,1,0,2,3.482
Spring 2023,HRD,6303,1,15047,Assessment & Evaluation in Hrd,Shin,Daeun,11,2,0,0,0,0,1,3.795
Spring 2023,HRD,6304,1,15048,Research in Human Resource Dev,Greer,Tomika,15,9,1,1,0,0,0,3.398
Spring 2023,MARK,4363,1,15049,International Marketing,Beveridge,Ivana,37,0,0,0,0,0,0,3.955
Spring 2023,MARK,3365,1,15050,Intro to Digital Marketing,Koch,Steven F,69,68,10,2,0,0,2,3.345
Spring 2023,MARK,3365,2,15051,Intro to Digital Marketing,Koch,Steven F,51,72,19,3,4,0,1,3.074
Spring 2023,HRD,6352,30,15054,Inst Design for Training Envir,Waight,Consuelo L,2,5,0,0,0,0,0,2.956
Spring 2023,SCM,4330,3,15055,Bus Modeling and Dec Analysis,Chin,Wynne W,13,6,9,4,0,0,5,2.875
Spring 2023,SOC,3400,4,15056,Intro To Social Statistics,Baumle,Amanda K,8,14,4,2,5,0,8,2.465
Spring 2023,ENGL,4382,1,15059,Poetry Writing,Harris,Francine Julia,6,2,0,0,0,0,0,3.791
Spring 2023,BIOE,2100,1,15062,Intro To Biomedical Engr,Akay,Yasemin M,8,1,0,0,0,0,2,3.926
Spring 2023,BIOE,6309,1,15063,Neural Interfaces,Abidian,Mohammad Reza,2,0,0,0,0,0,0,3.67
Spring 2023,BIOE,6307,1,15064,Cell Biology for BME,Al-Ubaidi,Muayyad,2,2,0,0,0,0,0,3.583
Spring 2023,COSC,3360,3,15065,Operating Systems,Rincon Castro,Carlos Alberto,49,30,20,2,10,0,18,2.887
Spring 2023,COSC,6380,1,15066,Digital Image Processing,Mantini,Pranav,17,8,0,0,0,0,0,3.706
Spring 2023,FINA,7A10,1,15067,Valuation,Povel,Paul,5,5,0,0,0,0,0,3.533
Spring 2023,PHLS,6370,1,15068,Intro To Cross-Cultural Cslng,McCoy,Leah,4,3,1,0,0,0,0,3.416
Spring 2023,PHLS,6391,1,15069,Counseling Methods &Techniques,Whitaker,Rachael Gwin,6,0,0,0,0,0,0,4.0
Spring 2023,PHLS,6352,2,15070,Assessmnt in Educ Psych,Lee,Jungeun,2,3,0,0,0,0,0,3.532
Spring 2023,ENGL,3365,1,15071,Postcolonial Literature,Chatterjee,Sreya,20,8,0,0,0,0,1,3.75
Spring 2023,ENGL,4366,1,15072,Intro To Folklore,Lindahl,Carl R,10,3,1,0,3,0,4,2.884
Spring 2023,PSYC,2320,5,15073,Abnormal Psychology,Walker,Jesse Hilliard,5,34,26,8,6,0,1,2.275
Spring 2023,PEP,8323,1,15074,Programming & Proposal Writing,Johnston,Craig Allen,5,3,1,0,0,0,0,3.444
Spring 2023,ELCS,6370,2,15075,Research for Educatnal Leaders,Snodgrass Rangel,Virginia Walker,14,1,0,0,0,0,0,3.933
Spring 2023,ELCS,8313,1,15076,Issues for Urban Education Adm,Lopez,Ruth Maria,6,0,0,0,1,0,0,3.429
Spring 2023,ELCS,6320,2,15077,Instructional Supervision,Butcher,Keith,4,0,0,0,1,0,0,3.2
Spring 2023,SPEC,4365,1,15078,Data-Based Indiv Instruct,Rigby-Wills,Hope,7,4,0,1,0,0,0,3.362
Spring 2023,SPEC,6360,1,15079,Individuals with Disabilities,Rigby-Wills,Hope,8,0,0,0,0,0,0,3.959
Spring 2023,SPEC,4362,1,15080,Behavior: EBD,Carp,Charlotte Lynn,9,7,0,0,1,0,0,3.334
Spring 2023,SPEC,7392,1,15081,Assmt Intellectual Abilities,Cole,Jana Belinda,12,0,0,0,0,0,0,3.918
Spring 2023,ELCS,8311,1,15082,Lab of Practice-Lit Revw Devel,Hawkins,Jacqueline McLean,7,0,0,0,0,0,0,4.0
Spring 2023,ELCS,8311,2,15083,Lab of Practice-Lit Revw Devel,Santi,Kristi L,0,0,0,0,0,0,0,
Spring 2023,ELCS,8345,1,15085,School-Based Budget & Law,Gillman-Rich,Lynn,9,0,0,0,0,0,0,4.0
Spring 2023,SPEC,4364,1,15086,Ed Students Giifts and Talents,Govan,Kordney J,28,1,1,0,0,0,0,3.878
Spring 2023,SPEC,6362,1,15087,Behavior:Evidence-Based,Carp,Charlotte Lynn,14,1,0,0,0,0,0,3.757
Spring 2023,SPEC,6365,1,15088,Data-Based Indiv Instruct,Rigby-Wills,Hope,16,1,1,0,0,0,0,3.797
Spring 2023,SPEC,7343,1,15089,Psych Processes of Reading,Santi,Kristi L,12,4,0,0,0,0,0,3.833
Spring 2023,PETR,6111,1,15090,Petroleum Graduate Seminar,Qin,Guan,0,0,0,0,0,33,0,
Spring 2023,CIS,3365,1,15091,Database Management,Hu,Renjie,6,62,14,0,0,0,0,2.886
Spring 2023,CIS,3368,31,15092,Adv Info Systems Development,Dobretsberger,Otto,14,6,3,1,1,0,5,3.266
Spring 2023,COMD,2339,1,15093,Language Development,Mills,Monique T,21,8,2,0,2,0,0,3.414
Spring 2023,ENRG,3310,1,15094,Intro to Energy & Sustainblty,Miljanic,Ognjen S,15,21,6,0,0,0,0,3.222
Spring 2023,HON,3306,1,15096,Health and Human Rights,Myrick,Keri D,25,0,1,1,0,0,0,3.79
Spring 2023,MECE,3369,1,15097,Solid Mechanics,Kulkarni,Yashashree,6,30,31,1,8,0,3,2.277
Spring 2023,ECE,6327,1,15098,Smart Grid Systems,Li,Xingpeng,11,5,1,0,0,0,0,3.549
Spring 2023,ECE,6329,1,15099,Power System Protection,Phillips,Desiree Lyn,25,2,0,0,0,0,0,3.914
Spring 2023,HLT,4317,1,15100,Found of Epi in Public Health,Drenner,Kelli Linn,21,35,15,5,5,0,6,2.741
Spring 2023,PHLS,7377,1,15101,Child & Adol Psychopathology,Kahn,David Andrew,8,0,0,0,0,0,0,4.0
Spring 2023,ECE,3436,1,15102,Microprocessor Systems,De La Rosa-Pohl,Diana,28,2,0,0,0,0,1,3.9
Spring 2023,ECE,3436,3,15103,Microprocessor Systems,Le,Hung Quang,9,3,2,0,0,0,2,3.406
Spring 2023,ECE,5180,1,15104,Power Electonics Laboratory,Phillips,Desiree Lyn,6,2,0,0,0,0,0,3.709
Spring 2023,HDFS,3300,1,15105,Educational Psychology,Conston,Toya,92,17,6,2,3,0,0,3.595
Spring 2023,HDFS,3300,2,15106,Educational Psychology,Conston,Toya,102,15,8,1,7,0,1,3.516
Spring 2023,HDFS,3300,3,15107,Educational Psychology,Kamdar-Sharif,Amber,16,16,4,0,3,0,1,3.077
Spring 2023,ECE,5380,1,15108,Pwr Electrncs & Electrc Drives,Huang,Hao,10,10,1,0,0,0,0,3.491
Spring 2023,ECE,5436,1,15109,Adv Microprocessor Systems,Le,Hung Quang,37,3,0,0,0,0,1,3.826
Spring 2023,ECE,6336,1,15111,RTOS and IoT,Le,Hung Quang,7,2,0,0,0,0,1,3.741
Spring 2023,POLS,3311,2,15112,Intro Compar Politics,Kharmats,Polina G,13,1,0,1,0,0,0,3.711
Spring 2023,ECE,6357,1,15114,Introduction to Cybersecurity,Pan,Miao,65,9,2,0,0,0,1,3.742
Spring 2023,ECE,3337,1,15115,Signals and Systems Analysis,Reddy,Rohith Krishna,12,20,5,0,0,0,1,3.18
Spring 2023,HDFS,3320,1,15116,Careers in HDFS,Jordan,Erica F,27,7,1,1,2,0,0,3.422
Spring 2023,BZAN,4397,1,15117,Sel Topics in Bus Analytics,Wang,Cheng,1,0,1,0,0,0,0,3.165
Spring 2023,PHLS,8307,1,15118,Health Disparities,Carmack,Chakema,3,0,0,0,0,0,0,4.0
Spring 2023,PSYC,2308,4,15119,Child Development,Trent,Erika S,43,24,9,2,2,0,0,3.275
Spring 2023,GHL,4353,2,15120,Leadership in Hospitality Ind,Barth,Stephen C,20,14,6,5,4,0,3,2.823
Spring 2023,GHL,4361,1,15121,Marketing Strategies,Taylor,David C,27,6,0,1,3,0,1,3.468
Spring 2023,COMD,3371,2,15123,Speech Devel & Dis in Children,Ermgodts,Katherine Natalie,24,16,3,1,0,0,1,3.439
Spring 2023,MECT,1365,1,15124,Elements Materials & Processes,Wari,Ezra Tsegaye,11,44,15,2,4,0,3,2.741
Spring 2023,ENGL,4311,1,15125,Language Socialization,Zentz,Lauren R,12,2,2,1,1,0,2,3.278
Spring 2023,CNST,4331,2,15126,Construction Management II,Menendez,Daniel,6,10,1,0,0,0,0,3.333
Spring 2023,BIOE,6306,1,15127,Adv Artificial Neural Networks,Francis,Joseph Thachil,3,2,2,0,0,0,0,3.143
Spring 2023,LAW,5300,1,15128,Criminal Defense Clinic,Locascio,Erik Matthew,0,3,0,0,0,0,0,3.33
Spring 2023,ARCH,3501,17,15130,Architecture Design Studio VI,Kacmar,Donna,3,7,4,0,0,0,0,2.858
Spring 2023,IDNS,1101,2,15132,Physics 1301 Workshop,Pattison,Donna,9,5,2,2,0,0,2,3.13
Spring 2023,FINA,4383,1,15133,R E Mkt Research & Valuation,Witte,Jerome,25,5,3,1,0,0,1,3.549
Spring 2023,CUIN,6383,1,15134,Intro to Early Childhood Rsrch,Katz,Denise Annette,8,0,0,0,1,0,0,3.519
Spring 2023,BZAN,6355,1,15136,Adv Programming-Big Data Anlyt,Ma,Xiao,37,0,0,0,0,0,0,4.0
Spring 2023,RELS,3360,1,15137,Muslim-Christian Relations,Haq,Muhammad Nisarul,12,12,4,2,3,0,1,2.908
Spring 2023,WGSS,3321,1,15140,Gender in Transnational Persp,Al-Sowayel,Dina,16,8,3,2,0,0,1,3.265
Spring 2023,LAW,5355,1,15141,Oil and Gas,Mason,Jasper,19,20,0,0,0,0,0,3.479
Spring 2023,MUSI,1181,1,15142,Group Piano I,Van Kekerix,Todd Evan,6,7,0,0,0,0,1,3.411
Spring 2023,MUSA,1300,6,15143,Applied Voice,Vasquez,Hector A,6,0,0,0,0,0,0,3.835
Spring 2023,MUSA,3400,4,15149,Applied Voice,Vasquez,Hector A,1,0,0,0,0,0,0,3.67
Spring 2023,MUSA,3400,6,15150,Applied Voice,Laine,Eric G,2,1,0,0,0,0,0,3.667
Spring 2023,MUSA,3430,2,15152,Applied Flute,Russell,Peggy,4,0,0,0,0,0,0,4.0
Spring 2023,MUSA,3440,2,15153,Applied Trumpet,Vassallo,Jim Cates,2,1,0,0,0,0,0,3.777
Spring 2023,MUSA,3442,1,15154,Applied French Horn,Johnson,Robert,1,0,0,0,0,0,0,4.0
Spring 2023,MUSA,4402,1,15155,Applied Composition,Smith,Robert Thomas,1,1,0,0,0,0,1,3.5
Spring 2023,MUSA,4420,1,15156,Applied Violin,Yon,Kirsten A,0,0,0,0,0,0,0,
Spring 2023,MUSA,4424,1,15157,Applied Violoncello,Kitai,Anthony T,2,0,0,0,0,0,0,4.0
Spring 2023,MUSA,4426,1,15158,Applied Double Bass,Larson,Eric Amery,2,1,0,0,0,0,0,3.667
Spring 2023,MUSA,6141,3,15159,Graduate Recital II,Yon,Kirsten A,2,0,0,0,0,0,0,4.0
Spring 2023,ARTH,6334,1,15160,History of Graphic Design,Orto,Luisa,2,0,0,0,0,0,0,3.835
Spring 2023,CIVE,4312,3,15161,Civil Engr Design Project,Keyvani,Ali,18,22,11,0,0,0,0,3.131
Spring 2023,MARK,4389,8,15163,Marketing Strategy & Planning,Randazzo,Gary W,29,1,0,0,0,0,0,3.901
Spring 2023,CHEM,4370,1,15165,Physical Chemistry I,Lubchenko,Vassiliy,4,13,6,0,0,0,0,2.856
Spring 2023,ELCS,8399,3,15169,Doctoral Dissertation,Horn,Catherine Lynn,0,0,0,0,0,2,0,
Spring 2023,ELCS,8699,3,15170,Doctoral Dissertation,Horn,Catherine Lynn,2,0,0,0,0,0,0,4.0
Spring 2023,ELCS,8312,3,15171,Lab of Practice-Res Meth Devel,Butcher,Keith,2,0,0,0,0,0,0,4.0
Spring 2023,ELCS,8312,4,15172,Lab of Practice-Res Meth Devel,Davis,Bradley,2,0,0,0,0,0,0,4.0
Spring 2023,ELCS,8312,5,15173,Lab of Practice-Res Meth Devel,Freelon,Rhoda,0,0,0,0,0,5,0,
Spring 2023,NUTR,6305,1,15179,Research Methods,Ledoux,Tracey A,8,7,1,0,1,0,0,3.138
Spring 2023,NUTR,6306,1,15180,Stats for Healthcare Prof,Haubrick,Kevin,10,6,1,0,1,0,0,3.333
Spring 2023,SOCW,6293,1,15181,Field Practicum I - Foundation,Gonzales,Shelley A,0,0,0,0,0,0,0,
Spring 2023,SOCW,6294,1,15182,Field Practicum II,Gonzales,Shelley A,0,0,0,0,0,122,1,
Spring 2023,CIVE,5388,1,15183,Hazardous Waste Processes,Rixey,William G,2,2,1,0,0,0,0,3.068
Spring 2023,ENGL,3330,3,15185,Beg Creative Writing-Fiction,Boswell,Robert L,15,3,0,0,1,0,1,3.614
Spring 2023,ELED,4310,3,15187,Reading/Language in Elementary,Black,Misty Paul,17,0,0,0,0,0,0,3.981
Spring 2023,MARK,3337,1,15188,Professional Selling,Boehm-Miller,Elizabeth A,105,74,20,8,7,0,4,3.197
Spring 2023,MARK,3337,2,15189,Professional Selling,Vandaveer,Amy L,144,78,13,3,1,0,10,3.466
Spring 2023,MARK,3337,3,15190,Professional Selling,Suki,Yara D,155,69,15,2,4,0,3,3.476
Spring 2023,MARK,3337,4,15191,Professional Selling,Vandaveer,Amy L,153,70,12,1,1,0,10,3.526
Spring 2023,EDUC,3101,1,15192,Practicum for Preservice Tchrs,Thompson,Amber M,117,1,0,0,0,0,0,3.975
Spring 2023,CUIN,1103,1,15193,Educator Dispositions,Culpepper,Shea Mosley,69,25,4,0,1,0,1,3.533
Spring 2023,CUIN,3321,1,15194,Intro to Teaching Middle Grade,Pauloski,Gwendolyn Jordan,18,5,0,0,0,0,1,3.682
Spring 2023,CUIN,3302,4,15195,Social Education,Thomas,Dustine J,32,3,0,0,0,0,0,3.914
Spring 2023,ELED,4320,1,15196,Social Studies Ele Sch,Ford,Haley Michelle Grimland,30,2,1,0,0,0,0,3.889
Spring 2023,ELED,4320,2,15197,Social Studies Ele Sch,Ford,Haley Michelle Grimland,37,0,0,0,0,0,0,3.982
Spring 2023,ELED,4320,3,15198,Social Studies Ele Sch,Ford,Haley Michelle Grimland,8,1,0,0,0,0,0,3.926
Spring 2023,ELED,4310,4,15199,Reading/Language in Elementary,Tyson,Eleanore S,30,5,0,0,0,0,0,3.829
Spring 2023,POLS,3367,1,15201,Campaings and Elections,Cole,Jeffrey Bryan,15,5,5,0,0,0,0,3.387
Spring 2023,MUSA,8320,12,15202,Doctoral Applied Music,Hester,Timothy E,5,0,0,0,0,0,0,4.0
Spring 2023,MUSA,8240,9,15203,Doctoral Recital I,Yon,Kirsten A,0,0,0,0,0,0,0,
Spring 2023,MATH,3331,3,15204,Differential Equations,Onofrei,Daniel T,9,2,4,2,3,0,6,2.518
Spring 2023,NUTR,6307,1,15206,Community Nutrition Practice,Haubrick,Kevin,0,0,0,0,0,1,0,
Spring 2023,MUSA,6334,1,15207,Applied Clarinet,Potiomkin,Alexander,1,0,0,0,0,0,0,4.0
Spring 2023,MUSA,6400,1,15208,Applied Voice,Sonnenberg,Melanie,1,0,0,0,0,0,0,4.0
Spring 2023,COMD,4489,1,15210,Clinical Procedures,Ivey,Michelle L,24,1,1,0,0,0,1,3.834
Spring 2023,CHEM,2123,9,15211,Organic Chemistry Lab I,Bean,Mary B,5,7,6,2,0,0,3,2.701
Spring 2023,CHEM,2125,12,15212,Organic Chemistry Lab II,Bean,Mary B,10,6,3,1,0,0,1,3.118
Spring 2023,ECE,3355,1,15217,Electronics,Ruchhoeft,Paul,14,12,11,4,0,0,0,2.854
Spring 2023,MUSA,8241,5,15222,Doctoral Recital II,Evans,Joseph,1,0,0,0,0,0,0,3.67
