TERM,SUBJECT,CATALOG NBR,CLASS SECTION,CLASS NUMBER,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,TOTAL DROPPED,AVG GPA
Spring 2024,CUIN,7361,1,16580,Seminar: Literacy Leadership,Hale,Margaret Ann,5,0,0,0,0,0,0,3.934
Spring 2024,CUIN,7325,1,16581,Dev & Publ Literacy Material,Walker,Shontoria,7,0,0,0,0,0,1,3.953
Spring 2024,LAW,5339,2,16583,Trusts and Wills,Reed,Hilary S,10,14,0,0,0,25,0,3.403
Spring 2024,LAW,5342,1,16584,Prof Writing Strategies,Mathew,Juli Anna,4,7,0,0,0,0,0,3.394
Spring 2024,LAW,5312,1,16585,First Amendment,Salib,Peter,12,19,0,0,0,19,0,3.419
Spring 2024,LAW,6316,1,16586,Energy Law & Policy,Warren,Gina S,7,11,0,0,0,1,0,3.371
Spring 2024,LAW,5326,1,16587,Criminal Procedure,Braley,Timothy Shawn,10,30,0,0,0,5,0,3.201
Spring 2024,LAW,5326,2,16588,Criminal Procedure,Kwok,David Y,12,18,0,0,0,4,0,3.356
Spring 2024,LAW,5333,1,16590,Health Transactions,Mantel,Jessica,2,8,0,0,0,0,0,3.398
Spring 2024,LAW,5209,1,16591,Legal Spanish-Spanish Speakers,Romero Jr,Reynaldo,3,4,0,0,0,3,0,3.334
Spring 2024,BIOE,4309,2,16595,Neural Technology Interfaces,Abidian,Mohammad Reza,15,3,0,0,0,0,0,3.742
Spring 2024,BIOE,6309,2,16596,Neural Interfaces,Abidian,Mohammad Reza,12,1,0,0,1,0,0,3.525
Spring 2024,CUIN,4326,1,16597,Teach Science in Grades 4-8 II,Varnado,Jakarda Wiltz,4,2,0,0,0,0,0,3.667
Spring 2024,CUIN,3312,1,16599,Educational Technology,Hebert,Waneta Suzanne,18,3,2,2,1,0,0,3.283
Spring 2024,BIOE,6320,1,16600,Tissue Engineering,Horton,Renita Elillian,1,5,1,0,0,0,0,3.0
Spring 2024,CHEM,6330,1,16601,Advanced Polymer Chemistry,Harth,Eva M,20,4,2,1,1,0,0,3.464
Spring 2024,MANA,4336,2,16603,Legal Ethical Env of HR Mgt,Krylova,Ksenia O,1,2,4,0,1,0,0,2.374
Spring 2024,MANA,4337,1,16604,Stress and Work,Sebastijanovic,Marina,52,7,1,0,0,0,0,3.828
Spring 2024,MANA,4347,2,16605,Ethics and Corp Soc Respon.,Salaiz,Ashley,31,1,1,0,0,0,1,3.909
Spring 2024,MANA,4353,3,16606,Mgmt Training and Career Devel,Bozeman,Dennis,28,20,9,0,1,0,2,3.361
Spring 2024,MANA,4385,2,16607,Intro to Strategic Management,Chiu,Shih-chi,15,9,1,0,1,0,1,3.372
Spring 2024,MANA,7351,1,16609,Mgt of  Global Organizations,Keller,Robert T,6,0,0,0,0,0,0,3.945
Spring 2024,MANA,7355,1,16610,Staffing & Talent Management,Bozeman,Dennis,6,5,1,0,1,0,1,3.23
Spring 2024,MANA,7358,1,16611,Compensation & Benefits,Zamanipour,Tina,11,1,0,0,0,0,0,3.917
Spring 2024,MANA,7380,1,16612,People Analytics,Abbott,Jeanna L,18,0,0,0,0,0,0,4.0
Spring 2024,MANA,7382,1,16613,Strateg Leadership-Healthcare,Kroger,Edward John,5,0,0,0,0,0,0,4.0
Spring 2024,ACCT,2301,6,16616,Prin of Financial Accounting,Zhu,Limin,10,15,15,5,6,0,5,2.469
Spring 2024,MIS,6341,1,16617,Information Systems,Silva,Leiser O,6,0,0,0,0,0,0,4.0
Spring 2024,ACCT,2302,11,16618,Prin of Managerial Accounting,Parthasarathy,Kiran M,62,56,25,2,0,0,5,3.28
Spring 2024,ACCT,3367,1,16619,Intermediate Accounting I,Cheng,Yuqi,5,4,2,0,0,0,2,3.333
Spring 2024,ACCT,3367,2,16620,Intermediate Accounting I,Kraten,Michael,36,38,10,2,1,0,3,3.211
Spring 2024,ACCT,3367,3,16621,Intermediate Accounting I,Zhang,Jianyu,9,1,1,0,0,0,0,3.697
Spring 2024,FINA,7A34,2,16622,Mergers & Acquisitions II,Yerramilli,Vijay,2,0,0,0,0,0,0,3.835
Spring 2024,MATH,1100,2,16623,Developmental Math,Leger,Nicholas M,0,0,0,0,0,27,6,
Spring 2024,MATH,1100,3,16624,Developmental Math,Leger,Nicholas M,0,0,0,0,0,11,10,
Spring 2024,MATH,1100,4,16625,Developmental Math,Leger,Nicholas M,0,0,0,0,0,5,2,
Spring 2024,BZAN,6351,2,16627,Basic Prog for Busi Analytics,Wang,Cheng,42,1,0,0,0,0,1,3.984
Spring 2024,LAW,5201,1,16628,Intellectual Property Survey,Andrews,Jeffrey A,2,8,0,0,0,0,0,3.266
Spring 2024,ACCT,3371,1,16629,Accounting Information Systems,Miles,Carolyn A,14,36,9,2,0,0,5,3.07
Spring 2024,ACCT,3371,2,16630,Accounting Information Systems,Seijas,Nuria S,35,25,6,0,1,0,2,3.393
Spring 2024,ACCT,3371,3,16631,Accounting Information Systems,Seijas,Nuria S,10,11,4,0,0,0,0,3.214
Spring 2024,ACCT,3377,1,16632,Cost Accounting,Serrato,Darlene Marie  Bohac,24,18,12,3,2,0,9,3.017
Spring 2024,SOCW,7339,1,16633,Prof. Grant Writing for SW,Stagg,Helen Ruth,18,1,0,0,0,0,0,3.947
Spring 2024,SOCW,7367,3,16634,Social Policy Analysis,Bromfield,Nicole,23,1,0,0,2,0,2,3.667
Spring 2024,SOCW,7367,4,16635,Social Policy Analysis,Borja,Sharon G,24,2,1,0,0,0,0,3.754
Spring 2024,ACCT,3377,2,16636,Cost Accounting,Serrato,Darlene Marie  Bohac,28,27,3,3,0,0,8,3.29
Spring 2024,SOCW,7367,5,16637,Social Policy Analysis,Pang,Melanie Espinosa,30,0,0,0,0,0,0,4.0
Spring 2024,PHLS,6313,1,16638,Prof Orientation & Adv Ethics,Hurt,Kara Marie,34,0,0,0,0,0,0,4.0
Spring 2024,ACCT,4332,1,16640,Corporate Taxation,Fernandez,Ramon,2,3,0,0,0,0,0,3.466
Spring 2024,ACCT,4332,2,16641,Corporate Taxation,Chen,Xi,3,2,0,0,0,0,0,3.534
Spring 2024,ACCT,4332,3,16642,Corporate Taxation,Chen,Xi,2,2,0,0,0,0,0,3.583
Spring 2024,ACCT,4335,2,16643,Financial Statement Auditing,Rousseau,Linette Marie,14,13,13,5,0,0,1,2.8
Spring 2024,ACCT,4375,1,16646,Internal Audit Entity Environ,Brant Jr,Robert Edward,3,4,0,1,0,0,1,3.249
Spring 2024,ACCT,5332,1,16647,Taxation of Business Entities,Fernandez,Ramon,0,1,0,0,0,0,0,3.33
Spring 2024,ACCT,7375,3,16648,Taxation of Business Entities,Fernandez,Ramon,1,7,0,0,0,0,0,3.208
Spring 2024,ACCT,5332,2,16649,Taxation of Business Entities,Chen,Xi,3,2,1,0,0,0,0,3.278
Spring 2024,ACCT,7375,4,16650,Taxation of Business Entities,Chen,Xi,6,6,2,0,0,0,0,3.239
Spring 2024,ACCT,7375,1,16651,Taxation of Business Entities,Chen,Xi,1,1,0,0,0,0,0,3.5
Spring 2024,ACCT,5335,1,16652,Financial Statement Auditing,Rousseau,Linette Marie,4,5,3,1,0,0,2,2.847
Spring 2024,ACCT,5371,1,16656,Accounting Information Systems,Seijas,Nuria S,7,5,1,0,1,0,0,3.073
Spring 2024,ACCT,5376,1,16659,Adv Fin Statement Auditing,Seltz,Joe D,1,0,0,0,0,0,0,4.0
Spring 2024,ACCT,7370,1,16660,Adv Fin Statement Auditing,Seltz,Joe D,11,6,0,0,0,0,2,3.666
Spring 2024,ACCT,5377,2,16661,Govt & Non-Profit Accounting,Bailey-Rihawi,Esther Elizabeth,8,1,0,0,0,0,1,3.816
Spring 2024,SOCW,7312,1,16663,Suicide Assessment & Treatment,Gearing,Robin Edward,26,0,0,0,0,0,0,4.0
Spring 2024,ACCT,7373,1,16664,Data Analytics Tools Acct,Miles,Carolyn A,6,3,1,0,0,0,0,3.401
Spring 2024,ENGL,2361,3,16665,Western World Lit II--Honors,Charara,Hayan S,2,0,0,0,0,0,0,3.835
Spring 2024,ENGL,2361,4,16666,Western World Lit II--Honors,Charara,Hayan S,1,2,0,0,0,0,0,3.333
Spring 2024,ENGL,2361,5,16667,Western World Lit II--Honors,Cooper,Carol B,3,0,0,0,1,0,1,2.918
Spring 2024,ENGL,2361,6,16668,Western World Lit II--Honors,Cooper,Carol B,3,3,1,0,0,0,0,3.286
Spring 2024,ENGL,2361,7,16669,Western World Lit II--Honors,Cremins,Robert Paul,1,1,0,0,1,0,0,2.333
Spring 2024,ENGL,2361,8,16670,Western World Lit II--Honors,Cremins,Robert Paul,3,1,1,0,0,0,0,3.268
Spring 2024,ENGL,2361,9,16671,Western World Lit II--Honors,Ferguson,Jamie H,2,0,0,0,0,0,0,3.67
Spring 2024,ENGL,2361,10,16672,Western World Lit II--Honors,Lyke,Larry,1,2,0,0,0,0,0,3.443
Spring 2024,ENGL,2361,11,16673,Western World Lit II--Honors,Morrison,Iain P D,0,3,0,0,0,0,0,3.0
Spring 2024,ENGL,2361,12,16674,Western World Lit II--Honors,Morrison,Iain P D,1,3,0,0,0,0,0,3.415
Spring 2024,ENGL,2361,13,16675,Western World Lit II--Honors,Rayneard,Max James Anthony,3,1,0,0,0,0,0,3.75
Spring 2024,ENGL,2361,14,16676,Western World Lit II--Honors,Rayneard,Max James Anthony,4,2,0,0,0,0,0,3.392
Spring 2024,ENGL,2361,21,16677,Western World Lit II--Honors,Bland,Laura Elizabeth,4,0,2,0,0,0,0,3.333
Spring 2024,ENGL,2361,22,16678,Western World Lit II--Honors,Bland,Laura Elizabeth,1,2,1,0,0,0,0,3.165
Spring 2024,ENGL,2361,23,16679,Western World Lit II--Honors,Garner,Richard A,2,0,1,0,0,0,0,3.333
Spring 2024,ENGL,2361,24,16680,Western World Lit II--Honors,Garner,Richard A,1,3,2,0,1,0,0,2.476
Spring 2024,ENGL,2361,25,16681,Western World Lit II--Honors,Gish,Dustin,0,4,0,0,1,0,0,2.466
Spring 2024,ENGL,2361,26,16682,Western World Lit II--Honors,Gish,Dustin,1,1,1,0,0,0,1,2.89
Spring 2024,ENGL,2361,28,16683,Western World Lit II--Honors,Mikics,David,1,1,0,0,0,0,0,3.335
Spring 2024,ENGL,2361,29,16684,Western World Lit II--Honors,Rainbow,David,3,1,1,0,0,0,0,3.268
Spring 2024,ENGL,2361,30,16685,Western World Lit II--Honors,Rainbow,David,0,3,0,0,0,0,0,3.22
Spring 2024,ENGL,2361,31,16686,Western World Lit II--Honors,Hallmark,Terrell L,2,2,0,0,0,0,1,3.335
Spring 2024,ENGL,2361,33,16688,Western World Lit II--Honors,Sisman,Cengiz,1,3,0,0,0,0,0,3.415
Spring 2024,ENGL,2361,34,16689,Western World Lit II--Honors,Sisman,Cengiz,2,0,0,0,0,0,0,3.835
Spring 2024,ENGL,2361,35,16690,Western World Lit II--Honors,Vollrath,Lesli A,2,1,0,0,0,0,0,3.557
Spring 2024,ENGL,2361,36,16691,Western World Lit II--Honors,Vollrath,Lesli A,4,1,0,0,0,0,0,3.602
Spring 2024,ACCT,7362,2,16693,Tax Research,Meade,Janet,5,5,0,0,0,0,0,3.467
Spring 2024,INTB,3361,1,16694,Global Engagement and Research,Miljanic,Andra Olivia,1,0,0,0,0,0,0,4.0
Spring 2024,BIOE,4349,2,16695,Biomedical Microdevices,Majd,Sheereen,13,3,0,0,0,0,0,3.73
Spring 2024,BIOE,6349,2,16696,Biomedical Microdevices,Majd,Sheereen,14,2,0,0,0,0,0,3.813
Spring 2024,FINA,4336,1,16697,Consulting-Small Business Need,Becker,Charles D,12,6,0,0,1,0,0,3.474
Spring 2024,HON,2341,3,16699,Classics of Modernity,Charara,Hayan S,7,8,0,0,0,0,0,3.511
Spring 2024,HON,2341,4,16700,Classics of Modernity,Charara,Hayan S,4,9,0,0,1,0,0,3.236
Spring 2024,HON,2341,5,16701,Classics of Modernity,Cooper,Carol B,9,2,0,0,1,0,0,3.418
Spring 2024,HON,2341,6,16702,Classics of Modernity,Cooper,Carol B,8,2,0,0,0,0,0,3.767
Spring 2024,HON,2341,7,16703,Classics of Modernity,Cremins,Robert Paul,11,3,0,0,0,0,0,3.715
Spring 2024,HON,2341,8,16704,Classics of Modernity,Cremins,Robert Paul,7,4,0,0,0,0,1,3.636
Spring 2024,HON,2341,9,16705,Classics of Modernity,Ferguson,Jamie H,8,8,0,0,0,0,0,3.541
Spring 2024,HON,2341,10,16706,Classics of Modernity,Lyke,Larry,8,6,0,0,0,0,0,3.383
Spring 2024,HON,2341,11,16707,Classics of Modernity,Morrison,Iain P D,8,4,0,0,0,0,0,3.612
Spring 2024,HON,2341,12,16708,Classics of Modernity,Morrison,Iain P D,7,5,0,0,0,0,0,3.638
Spring 2024,HON,2341,13,16709,Classics of Modernity,Rayneard,Max James Anthony,6,7,0,0,0,0,0,3.462
Spring 2024,HON,2341,14,16710,Classics of Modernity,Rayneard,Max James Anthony,8,2,0,0,0,0,0,3.668
Spring 2024,HON,2341,21,16711,Classics of Modernity,Bland,Laura Elizabeth,7,5,0,0,0,0,0,3.666
Spring 2024,HON,2341,22,16712,Classics of Modernity,Bland,Laura Elizabeth,7,3,2,0,0,0,1,3.499
Spring 2024,HON,2341,23,16713,Classics of Modernity,Garner,Richard A,8,4,0,0,1,0,1,3.385
Spring 2024,HON,2341,24,16714,Classics of Modernity,Garner,Richard A,6,2,2,0,0,0,1,3.367
Spring 2024,HON,2341,25,16715,Classics of Modernity,Gish,Dustin,6,5,0,0,0,0,0,3.515
Spring 2024,HON,2341,26,16716,Classics of Modernity,Gish,Dustin,3,0,0,0,0,0,1,3.78
Spring 2024,HON,2341,28,16718,Classics of Modernity,Mikics,David,4,6,0,0,0,0,0,3.334
Spring 2024,HON,2341,29,16719,Classics of Modernity,Rainbow,David,11,1,0,0,0,0,0,3.807
Spring 2024,HON,2341,30,16720,Classics of Modernity,Rainbow,David,12,2,0,0,0,0,0,3.834
Spring 2024,HON,2341,31,16721,Classics of Modernity,Hallmark,Terrell L,3,5,1,0,2,0,1,2.666
Spring 2024,HON,2341,33,16723,Classics of Modernity,Sisman,Cengiz,9,4,0,0,0,0,0,3.692
Spring 2024,HON,2341,34,16724,Classics of Modernity,Sisman,Cengiz,12,2,0,0,0,0,0,3.692
Spring 2024,HON,2341,35,16725,Classics of Modernity,Vollrath,Lesli A,8,4,0,0,0,0,1,3.612
Spring 2024,HON,2341,36,16726,Classics of Modernity,Vollrath,Lesli A,7,4,1,0,0,0,0,3.473
Spring 2024,GENB,7304,2,16728,Bus Ethics for Accountants,Brant Jr,Robert Edward,9,3,2,0,0,0,0,3.594
Spring 2024,FINA,4335,1,16729,Brainstorming to Bankrolling,Khumawala,Saleha B,15,3,1,0,2,0,1,3.35
Spring 2024,GENB,5335,1,16730,Brainstorming to Bankrolling,Khumawala,Saleha B,1,0,0,0,0,0,0,4.0
Spring 2024,GENB,5303,2,16731,Prof Acct Communication,Newman,Michael Ray,1,0,0,0,0,0,0,4.0
Spring 2024,GENB,7303,2,16732,Prof Accounting Communication,Newman,Michael Ray,4,2,0,0,0,0,0,3.777
Spring 2024,BIOE,7399,4,16735,Masters Thesis,Roh,Jinsook,1,0,0,0,0,0,0,4.0
Spring 2024,BIOE,7399,5,16736,Masters Thesis,Merchant,Fatima Aziz,0,0,0,0,0,1,0,
Spring 2024,PHLA,7A20,1,16738,Leadership Transitions,Varkey,Divya A,7,0,0,0,0,0,0,4.0
Spring 2024,PHLA,6240,1,16739,Regulatory Compliance,Varkey,Divya A,7,0,0,0,0,0,0,4.0
Spring 2024,PHLA,6250,1,16740,Research Methodology,Ononogbu,Onyebuchi J,7,0,0,0,0,0,0,4.0
Spring 2024,MARK,7A75,1,16741,Marketing Strategy,Lish,Alan D,4,7,2,0,1,0,1,2.905
Spring 2024,COMM,1307,6,16743,Media and Society,Olson,Beth M,21,97,58,28,24,0,20,2.268
Spring 2024,MARK,6A61,3,16744,Marketing Administration,Lish,Alan D,2,12,2,1,1,0,0,2.722
Spring 2024,MARK,4389,7,16746,Marketing Strategy & Planning,Herman,Carl,19,11,2,0,0,0,0,3.428
Spring 2024,POLC,3314,1,16749,Leadership and Public Policy,Witt,Lawrence A,22,4,1,0,1,0,1,3.631
Spring 2024,COMD,3383,2,16750,Language Disorders in Children,Ivey,Michelle L,14,9,1,0,0,0,0,3.473
Spring 2024,ARCH,5593,15,16752,Thesis Project,Johnson,Matthew W,4,3,0,0,0,0,0,3.524
Spring 2024,ENGL,3327,1,16754,Masterpieces of British Lit I,Lindahl,Carl R,8,5,3,0,0,0,9,3.209
Spring 2024,ENGL,4341,1,16756,Queer Theory,Harrell,Haylee C,8,5,0,0,0,0,0,3.59
Spring 2024,SCM,7350,1,16757,Strategic Supply Management,Wayhan,Victor Brian,13,3,0,0,0,0,1,3.854
Spring 2024,SCM,7320,1,16759,Supply Chain Analytics,Murray,Michael J,11,4,10,0,0,0,0,2.882
Spring 2024,SCM,6A01,2,16760,SCM Concepts,Hossain,Md Mahbub,33,3,0,0,0,0,0,3.908
Spring 2024,SCM,7A01,2,16761,Project Management,Tibodeau,Dale,5,1,0,0,0,0,0,3.613
Spring 2024,ENGL,4383,1,16762,Poetic Forms,Williams,Adele E,14,3,0,0,0,0,1,3.804
Spring 2024,CHEE,8298,20,16764,Doctoral Research,Zerze,Gul,0,0,0,0,0,3,0,
Spring 2024,ENGL,4392,1,16765,Practicum: TEAL,Nelms,Jodi Lynn,8,0,0,0,0,0,0,4.0
Spring 2024,CHEE,8398,20,16767,Doctoral Research,Zerze,Gul,0,0,0,0,0,1,0,
Spring 2024,ARTS,2346,1,16769,Fundamentals of Ceramics,Oloshove,Angel,8,2,0,0,0,0,6,3.767
Spring 2024,ARTS,2346,2,16770,Fundamentals of Ceramics,Oloshove,Angel,13,2,0,0,0,0,0,3.801
Spring 2024,CHEE,8598,20,16772,Doctoral Research,Zerze,Gul,0,0,0,0,0,2,0,
Spring 2024,CHEE,8399,19,16773,Doctoral Dissertation,Mountziaris,Triantafillos John,2,0,0,0,0,0,0,4.0
Spring 2024,CHEE,8399,20,16774,Doctoral Dissertation,Zerze,Gul,3,0,0,0,0,0,0,4.0
Spring 2024,CHEE,6399,1,16775,Masters Thesis,Karim,Alamgir,1,0,0,0,0,0,0,4.0
Spring 2024,CHEE,6383,2,16777,Adv Unit Operations,Kaushik,Krishna R,1,2,0,0,0,0,0,3.443
Spring 2024,COMD,4333,2,16783,Neuroscience for COMD,Blake,Margaret T,14,17,7,0,0,0,1,3.158
Spring 2024,COMD,6230,3,16784,Autism Spectrum Disorder,Ross,Byron L,35,9,0,0,0,0,0,3.765
Spring 2024,COMM,4370,2,16785,Social Aspects of Film,Jowett,Garth Samuel,10,1,0,0,0,0,0,3.909
Spring 2024,ENGI,2304,9,16786,Technical Communications,Wilson,Chad A,17,8,0,0,0,0,0,3.588
Spring 2024,COMM,4378,3,16787,Social Impact of Info Tech,Ashley,Laura B,36,3,1,0,1,0,0,3.789
Spring 2024,ACCT,3367,4,16788,Intermediate Accounting I,Kilic,Emre,21,22,17,9,1,0,10,2.809
Spring 2024,ACCT,3367,5,16789,Intermediate Accounting I,Kilic,Emre,21,9,13,9,1,0,5,2.792
Spring 2024,COMD,2339,2,16791,Language Development,Ross,Byron L,5,20,4,3,2,0,1,2.609
Spring 2024,PHCA,7330,1,16794,Advanced Pharmacoeconomics,Tatar,Moosa,4,1,0,0,0,0,0,3.8
Spring 2024,KIN,3301,2,16795,Design/Eval Phys Activity Prog,Graham,Marilynn Hadassah,50,8,1,1,2,0,3,3.635
Spring 2024,POLS,3314,1,16796,Intro To Public Admin,Koelling,Peter,12,9,2,0,0,0,0,3.349
Spring 2024,SOCI,1301,1,16797,Introduction To Sociology,Cooper,Chelsey Wells,42,11,1,2,3,0,0,3.48
Spring 2024,SOCI,1301,4,16798,Introduction To Sociology,Davis,Mary A,34,5,0,0,1,0,0,3.742
Spring 2024,SOC,3349,1,16799,Sociology of Culture,Adams,Jennifer Lauren,43,6,2,1,0,0,0,3.731
Spring 2024,BUSI,3302,3,16801,Connecting Bauer to Business,Belinne,Jamie King,362,35,11,2,0,0,3,3.846
Spring 2024,GOVT,2305,1,16804,"US Govt: Congress,Pres & Crts",Cole,Jeffrey Bryan,59,94,47,19,22,0,8,2.625
Spring 2024,GOVT,2305,11,16805,"US Govt: Congress,Pres & Crts",Clark,Jennifer H,136,71,30,3,2,0,7,3.361
Spring 2024,GOVT,2305,12,16806,"US Govt: Congress,Pres & Crts",Shor,Boris,23,52,38,11,17,0,13,2.336
Spring 2024,GOVT,2305,13,16807,"US Govt: Congress,Pres & Crts",Colby,Cory G,24,81,69,10,17,0,36,2.364
Spring 2024,GOVT,2306,13,16809,US and Texas Const/Politics,Littlepage,Kelley G,85,74,27,8,14,0,12,2.962
Spring 2024,GOVT,2306,14,16810,US and Texas Const/Politics,McDonald,John Terrence George,49,64,60,30,15,0,25,2.459
Spring 2024,MATH,2413,21,16811,Calculus I,Almus,Melahat,190,120,100,36,38,0,32,2.765
Spring 2024,CHEE,8398,21,16816,Doctoral Research,Henderson,Jerrod A,0,0,0,0,0,1,0,
Spring 2024,KIN,4330,1,16828,Child and Adolescent Obesity,Breslin,Whitney L,13,22,9,3,2,0,0,2.769
Spring 2024,ENGI,1100,5,16829,Introduction To Engineering,Kota,Venkata Krishna Tulasi,7,5,0,0,0,0,0,3.583
Spring 2024,MUSI,4100,2,16838,Chamber Music,Bertman,David Garry,8,0,0,0,0,0,0,4.0
Spring 2024,MUSI,4100,3,16839,Chamber Music,Bertman,David Garry,21,0,0,0,0,0,0,4.0
Spring 2024,PETR,3310,1,16840,Petroleum Production Economics,Qin,Guan,7,1,0,0,0,0,0,3.793
Spring 2024,LAW,6369,3,16841,Legal Analysis and Writing,Hastings,Madison Alexandra Nicole,0,0,0,0,0,8,0,
Spring 2024,PETR,6302,2,16843,Reservoir Engineering II,Thakur,Ganesh Chandra,2,1,0,0,0,0,0,3.557
Spring 2024,PETR,6351,2,16844,Intro to Petroleum Engineering,Farouq-Ali,Syed,4,0,0,0,0,0,0,4.0
Spring 2024,PETR,6364,2,16845,Origin & Dev Oil & Gas Resvrs,Zargar,Zeinab,1,0,0,0,0,0,0,4.0
Spring 2024,MUED,3102,1,16846,Brasses,Bell,Priscilla Garrett,10,6,2,0,0,0,0,3.444
Spring 2024,ANTH,6315,1,16848,Sem-Ethnographic Anlys,Ghazali,Marwa,5,0,0,0,0,0,0,4.0
Spring 2024,PSYC,4315,1,16849,Human Motivation,Knee,Clifford R,15,2,1,0,0,0,0,3.759
Spring 2024,ACCT,2301,7,16851,Prin of Financial Accounting,Sykes,Mary Reeves,34,24,10,8,2,0,6,3.136
Spring 2024,ACCT,2301,8,16852,Prin of Financial Accounting,Serrato,Darlene Marie  Bohac,20,39,32,35,12,0,20,2.262
Spring 2024,ACCT,3366,6,16853,Financial Reporting Frameworks,Parthasarathy,Kiran M,13,8,22,4,2,0,13,2.497
Spring 2024,GENB,5304,1,16855,Business Ethics for Accountant,Brant Jr,Robert Edward,0,5,1,0,0,0,0,2.888
Spring 2024,GENB,7304,1,16856,Bus Ethics for Accountants,Brant Jr,Robert Edward,3,15,2,0,0,0,0,3.083
Spring 2024,CIVE,6338,1,16858,Advanced Steel Design,Mercan,Bulent,8,8,0,0,0,0,0,3.479
Spring 2024,ARTS,3300,1,16863,Advanced Drawing,Meza,Edgar,14,1,1,0,0,0,1,3.833
Spring 2024,ARTS,3300,2,16864,Advanced Drawing,Peterson,John Ben,19,1,0,0,0,0,0,3.95
Spring 2024,COSC,3337,1,16865,Data Science I,Rizk,Nouhad J,20,33,28,13,11,0,12,2.387
Spring 2024,COSC,4348,1,16866,Intro Game Art and Animation,Yun,Changhoon,79,16,2,2,3,0,2,3.563
Spring 2024,COSC,6348,1,16867,Intro Game Art and Animation,Yun,Changhoon,7,2,0,0,0,0,0,3.814
Spring 2024,COSC,6374,1,16868,Parallel Computations,Wu,Panruo,3,2,0,0,0,0,0,3.666
Spring 2024,PSYC,2305,14,16869,Intro to Methods in Psychology,Babalola,Olusegun,73,13,9,2,1,0,1,3.528
Spring 2024,PSYC,2305,21,16871,Intro to Methods in Psychology,Yoruk,Harun,36,25,6,3,8,0,2,2.958
Spring 2024,PSYC,2305,26,16873,Intro to Methods in Psychology,Babalola,Olusegun,61,23,6,0,3,0,7,3.463
Spring 2024,NUTR,4345,1,16875,The Obesity Epidemic,Alastuey,Lisa L,50,32,6,2,0,0,2,3.397
Spring 2024,HIST,2327,1,16876,Chicano History to 1910,Hernandez,Jose A,13,1,0,0,1,0,0,3.667
Spring 2024,HIST,3311,1,16877,Civil War and Reconstruction,Deyle,Steven H,15,15,1,0,2,0,1,3.212
Spring 2024,HIST,3328,1,16879,"Colonial America, 1492-1776",Clavin,Matthew J,13,9,7,3,1,0,2,2.889
Spring 2024,ARTS,3312,1,16880,Intaglio,Masterson,Patrick D,13,0,0,0,0,0,0,4.0
Spring 2024,BIOE,3341,2,16882,Biothermodynamics,Aglyamov,Salavat,12,6,1,0,0,0,0,3.579
Spring 2024,PSYC,2330,7,16884,Biological Psychology,Gehm,Kevan H,10,13,10,1,4,0,2,2.649
Spring 2024,MUSI,6300,3,16885,Intro Res Method in Musicology,Vansteenburg,Jessica N,5,4,0,0,0,0,0,3.592
Spring 2024,OPTO,8696,1,16886,General Clinic IV,Herring,Ralph Jay,0,0,0,0,0,28,0,
Spring 2024,OPTO,8338,1,16887,Recent Developments/Round,Wheat,Joe L,11,15,4,0,0,0,0,3.244
Spring 2024,OPTO,8384,1,16888,Practice Management II,Davis,Mark K,16,11,1,0,0,0,0,3.441
Spring 2024,MUSA,6141,5,16892,Graduate Recital II,Cho,Eunghee,0,1,0,0,0,0,0,3.33
Spring 2024,MUSA,6143,3,16893,Graduate Recital IV,Dorough,Aralee,1,0,0,0,0,0,0,4.0
Spring 2024,ENGL,1302,12,16894,First Year Writing II,Julian,Jennifer La'Vonne,18,0,0,1,0,0,0,3.842
Spring 2024,ENGL,1302,25,16895,First Year Writing II,Koulen,Marisa Theresa,17,0,1,1,0,0,0,3.615
Spring 2024,ENGL,1302,67,16896,First Year Writing II,Ornell,Colby,10,10,1,0,3,0,1,2.931
Spring 2024,ENGL,1302,70,16897,First Year Writing II,Sicinski,Michael J,6,8,0,0,5,0,7,2.544
Spring 2024,ENGL,1302,71,16898,First Year Writing II,Penzien,Eugene Norman,12,4,1,1,5,0,2,2.682
Spring 2024,ENGL,1302,72,16899,First Year Writing II,Worley,Sharon J,9,5,4,3,2,0,1,2.667
Spring 2024,ENGL,1302,73,16900,First Year Writing II,Worley,Sharon J,6,10,0,2,4,0,3,2.545
Spring 2024,ENGL,1302,78,16901,First Year Writing II,Garcia,Serena Mari,15,5,0,1,4,0,0,3.027
Spring 2024,ENGL,1302,79,16902,First Year Writing II,Garcia,Serena Mari,10,9,2,2,2,0,0,2.907
Spring 2024,ENGL,1302,80,16903,First Year Writing II,Garcia,Serena Mari,15,10,0,0,0,0,0,3.508
Spring 2024,ENGL,1302,82,16904,First Year Writing II,Stewart-Steele,Heather Marie,12,4,0,0,1,0,6,3.432
Spring 2024,ENGL,1302,83,16905,First Year Writing II,Stewart-Steele,Heather Marie,10,7,1,0,1,0,6,3.298
Spring 2024,ENGL,1302,84,16906,First Year Writing II,Stewart-Steele,Heather Marie,12,4,0,0,5,0,3,2.779
Spring 2024,ENGL,1302,87,16908,First Year Writing II,Moore,Kelly L,8,6,4,0,1,0,0,3.035
Spring 2024,ENGL,1302,89,16909,First Year Writing II,Edens,Jenifer,13,2,3,1,0,0,0,3.386
