TERM,SUBJECT,CATALOG NBR,CLASS SECTION,CLASS NUMBER,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,TOTAL DROPPED,AVG GPA
Fall 2023,GHL,1320,1,15333,Foodservice Management,Haskell,Rebecca Erin,39,14,6,2,2,0,2,3.328
Fall 2023,GHL,2356,1,15334,Comm Strategies for Hospitalty,Haskell,Rebecca Erin,47,6,1,4,1,0,1,3.56
Fall 2023,ARCH,1358,1,15336,Introduction to Design Culture,Chernyakova,Irina,161,28,8,3,1,0,2,3.695
Fall 2023,CIVE,4332,2,15337,Hydrology,Li,Hongyi,26,22,14,2,0,0,0,3.079
Fall 2023,CIVE,4333,2,15338,Water and Wastewater Treatment,Rixey,William G,22,30,14,0,1,0,0,3.065
Fall 2023,CIVE,5362,1,15340,Water Quality Engineering,Fiorenza,Stephanie,6,16,2,0,0,0,1,3.235
Fall 2023,CIVE,3332,1,15341,Engineering Materials,Krakowiak,Konrad,4,16,4,0,0,0,1,3.096
Fall 2023,CIVE,3380,1,15343,Plane Surveying Fundamentals,Glennie,Craig Len,5,12,9,1,0,0,2,2.79
Fall 2023,HON,3331,1,15345,Intro to Civic Engagement,Lawler,Janet Marie,7,0,0,0,0,0,2,3.906
Fall 2023,CNST,6307,1,15346,Stati and Optimiz Method in CM,Senouci,Ahmed,14,7,0,0,0,0,0,3.651
Fall 2023,CNST,6308,1,15347,Data Analysis in Construc Mgmt,Gao,Lu,81,0,0,0,0,0,0,3.996
Fall 2023,CNST,6350,20,15348,Decision Making and Risk Mgmt,Gao,Lu,8,0,0,0,0,0,1,4.0
Fall 2023,GHL,3346,1,15349,Beer Appreciation,Corsi,Aaron James,21,2,0,0,0,0,0,3.899
Fall 2023,GHL,3349,1,15350,Hosp Procurement & Purchasing,Ginapp,Kathrine,22,7,3,1,0,0,0,3.485
Fall 2023,HON,3306,1,15352,Health and Human Rights,Lunstroth,John,15,2,0,0,0,0,0,3.863
Fall 2023,BCHS,3307,1,15353,Biochem for Nutrition Majors,Fox,Robert O,7,5,1,0,1,0,0,3.191
Fall 2023,BUSI,1301,4,15354,Business Principles,Carvalho,Diogo,177,64,20,3,4,0,6,3.498
Fall 2023,GEOL,4330,1,15355,Intro To Geophysics,Sager,William W,5,5,3,4,0,0,0,2.647
Fall 2023,GEOL,4381,1,15356,Geophysical Signals,Zheng,Yingcai,3,0,0,0,0,0,0,3.78
Fall 2023,GEOL,3350,1,15358,Stratigraphy,Carlson,Brandee Nicole,15,7,0,0,0,0,0,3.592
Fall 2023,ENGL,6323,1,15360,Fiction Workshop,Parsons,Alexander M,9,0,0,0,0,0,0,4.0
Fall 2023,ECE,5115,1,15361,Control Systems Lab II,Provence,Robert S,1,1,0,0,0,0,0,3.335
Fall 2023,ECE,6111,5,15362,Graduate Research Seminar,Contreras-Vidal,Jose Luis,0,0,0,0,0,1,0,
Fall 2023,ENRG,4320,1,15363,Case Studies-Enrgy & Sustainbl,Hallmark,Terrell L,7,1,2,0,0,0,1,3.467
Fall 2023,COMM,1303,1,15364,Writing for Communicators,Lyn,Robyn,72,11,3,1,7,0,1,3.433
Fall 2023,COMM,2326,1,15365,Intro to Sports Broadcasting,Trupiano,Jerome,21,0,0,0,0,0,0,4.0
Fall 2023,COMM,2356,1,15366,Business & Professional Comm,Uhrick,Jan,168,72,15,21,19,0,4,3.155
Fall 2023,TEPM,6303,20,15370,Risk Assessment in Project Mgm,Rypien,David V,4,3,0,0,1,0,0,3.125
Fall 2023,TEPM,6305,2,15375,Project Manager Tools,Sherman,Dennis Louis,9,0,0,0,0,0,0,4.0
Fall 2023,TEPM,6306,2,15376,Project Management Office,Rypien,David V,7,1,0,0,0,0,0,3.875
Fall 2023,TEPM,6308,1,15377,Project Procurement Practices,Conover,Sharon Cecilia,9,0,0,0,0,0,1,4.0
Fall 2023,TEPM,6391,20,15378,Project Management Seminar,Carden,Lila L,3,0,0,0,0,0,0,4.0
Fall 2023,TEPM,6395,2,15379,Integration Project,Carden,Lila L,9,0,0,0,0,0,0,3.963
Fall 2023,LAW,5409,10,15394,Contracts,Trujillo,Elizabeth I,12,24,3,0,0,0,0,3.214
Fall 2023,ARTS,1383,1,15395,Introduction to New Media,Reed,John G,4,2,3,1,1,0,7,2.696
Fall 2023,LAW,5323,1,15397,Conflict of Laws,Ungureanu,Razvan C,7,23,1,0,0,0,0,3.247
Fall 2023,LAW,5368,1,15398,Estate Planning,Buckles,Johnny R,4,4,0,0,0,1,0,3.418
Fall 2023,LAW,6347,1,15399,Secured Financing,Dole,Richard F,4,10,0,0,0,0,0,3.38
Fall 2023,HIST,3319,1,15408,Plagues and Pestilence,Schafer Jr,James A,21,8,1,0,1,0,0,3.516
Fall 2023,ELET,4352,1,15410,Computational Tools for Tech,Zouridakis,George,20,28,1,0,1,0,1,3.307
Fall 2023,ELET,2105,2,15411,Semicond. Device & Circuit Lab,Talusani,Pratap Reddy,20,2,2,0,0,0,0,3.736
Fall 2023,DANC,4330,1,15412,Career Skills for Dancers,Valle,Toni Leago,7,2,2,2,1,0,1,2.857
Fall 2023,MUSI,6100,1,15413,Chamber Music,Hester,Timothy E,12,0,0,0,0,0,0,4.0
Fall 2023,PHYS,1101,22,15414,College Physics I (lab),Wood,Lowell T,2,12,8,0,0,0,1,2.742
Fall 2023,TEPM,6308,20,15415,Project Procurement Practices,Conover,Sharon Cecilia,1,0,0,0,0,0,0,4.0
Fall 2023,PHYS,1102,15,15416,College Physics II (lab),Wood,Lowell T,1,13,9,0,0,0,1,2.652
Fall 2023,PHYS,1102,16,15417,College Physics II (lab),Wood,Lowell T,1,8,4,0,1,0,0,2.548
Fall 2023,PHYS,1102,17,15418,College Physics II (lab),Wood,Lowell T,2,14,5,1,0,0,1,2.728
Fall 2023,PHYS,1102,19,15420,College Physics II (lab),Wood,Lowell T,1,14,8,0,0,0,0,2.739
Fall 2023,ENGL,7324,1,15421,Writers On Literature,Shaheen,Glenn,6,0,0,0,0,0,0,4.0
Fall 2023,THEA,6185,1,15424,Scenic Methods & Materials,Vlahos,Kalliope,2,0,0,0,0,0,0,4.0
Fall 2023,THEA,6294,1,15425,Design and Production Studio,Vlahos,Kalliope,2,0,1,0,0,0,0,3.333
Fall 2023,COSC,2436,3,15426,Programming and Data Structure,Biediger,Daniel Edward,20,37,22,6,9,0,22,2.557
Fall 2023,COSC,2436,5,15428,Programming and Data Structure,Rizk,Nouhad J,44,34,16,5,6,0,9,3.006
Fall 2023,COSC,2436,7,15430,Programming and Data Structure,Rizk,Nouhad J,39,31,13,8,8,0,15,2.822
Fall 2023,ARTH,3301,1,15431,Critical Theory,Meza,Abinadi,7,3,3,1,0,0,1,3.166
Fall 2023,ARTH,6301,1,15432,Critical Theory,Meza,Abinadi,1,1,0,0,0,0,0,3.5
Fall 2023,CIVE,3331,1,15433,Environmental Engineering,Louie,Stacey M,22,17,8,1,0,0,1,3.209
Fall 2023,BIOE,4347,1,15434,Cell Biology for BME,Al-Ubaidi,Muayyad,6,3,5,0,0,0,0,3.095
Fall 2023,PSYC,6308,1,15437,Foundations of Neuropsychology,Medina,Luis Daniel,1,2,0,0,0,0,1,3.443
Fall 2023,BIOL,6350,1,15438,Biomedical Sciences Practicum,Gifford,Jenifer,22,2,0,0,0,0,0,3.917
Fall 2023,BIOL,6351,1,15439,Integrative Anatomy & Physiol,Ogletree-Hughes,Monique L,10,11,1,0,0,0,0,3.409
Fall 2023,MUSA,4430,1,15440,Applied Flute,Russell,Peggy,3,0,0,0,0,0,0,4.0
Fall 2023,TLIM,3300,30,15441,Leadership & Innovation Fund,Evans,Gerald S,31,2,1,0,1,0,1,3.611
Fall 2023,TLIM,3330,1,15442,Innovation Principles,Crawley,David L,8,2,7,1,0,0,1,2.798
Fall 2023,MATH,6357,1,15443,Lin. Models & Des. Experiments,Wang,Wenshuang,28,0,0,0,0,0,2,3.953
Fall 2023,MATH,4339,2,15445,Multivariate Statistics,Poliak,Cathy Dawn,20,9,0,1,0,0,1,3.556
Fall 2023,NUTR,6311,1,15452,Capstone I,Haubrick,Kevin,3,0,0,0,0,0,0,3.89
Fall 2023,ECON,3332,5,15454,Intermediate Microeconomics,Kim,Jeonghyeok,10,17,12,4,2,0,5,2.578
Fall 2023,PHAR,5325,1,15457,Literature Evaluation,Hatfield,Catherine L,42,45,22,0,1,0,0,3.155
Fall 2023,PHAR,5224,1,15458,Integrated Renal Module,Marwaha,Aditi,36,48,26,1,0,0,0,3.072
Fall 2023,PHAR,5225,1,15459,Integrated GI Module,Udugamasooriya,Damith Gomika,20,62,28,1,0,0,0,2.91
Fall 2023,PHAR,5226,1,15460,Integrated Respiratory Module,Eriksen,Jason,43,43,22,1,0,0,0,3.174
Fall 2023,PHAR,5111,1,15461,Leadership and IPE,Varkey,Divya A,106,4,0,0,0,0,0,3.964
Fall 2023,PHAR,5195,1,15462,Pharmacy Skills Program III,Davis,Shantera Rayford,52,11,0,0,1,0,0,3.766
Fall 2023,PHAR,5158,1,15463,Module Related Skills Lab I,Davis,Shantera Rayford,54,8,1,1,0,0,0,3.797
Fall 2023,ECE,6382,1,15465,Engineering Analysis I,Jackson,David R,4,0,0,0,0,0,0,4.0
Fall 2023,ECE,6377,1,15466,Power Systems Analysis,Yellajosula,Jaya Raghavendra Arun Kumar,19,5,0,0,0,0,1,3.778
Fall 2023,ECE,5377,1,15467,Power System Analysis,Yellajosula,Jaya Raghavendra Arun Kumar,17,6,0,0,0,0,0,3.696
Fall 2023,GHL,1367,1,15468,Lodging Management,Cheatham,Cathy A,29,10,7,0,3,0,0,3.272
Fall 2023,GHL,1367,2,15469,Lodging Management,Theis,Iuliana,18,10,8,2,0,0,0,3.08
Fall 2023,ECE,6342,1,15470,Digital Signal Process,Hebert,Thomas James,6,10,1,0,0,0,6,3.294
Fall 2023,DRAM,1310,10,15472,Introduction to Theatre,Hinkel,Heidi Anne,454,71,13,4,3,0,1,3.748
Fall 2023,THEA,6310,1,15473,CAD II for Theatre Design,Vlahos,Kalliope,1,0,0,0,0,0,0,4.0
Fall 2023,THEA,6353,1,15474,"Scenic, Cost,& Light Design I",Willson,Paige A,3,0,0,0,0,0,0,4.0
Fall 2023,MUSI,4298,2,15475,Special Problems in Pedagogy,Van Kekerix,Todd Evan,3,0,1,0,0,0,0,3.583
Fall 2023,PHAR,5158,2,15476,Module Related Skills Lab I,Davis,Shantera Rayford,31,15,0,0,0,0,0,3.674
Fall 2023,PHAR,5195,2,15477,Pharmacy Skills Program III,Davis,Shantera Rayford,38,8,0,0,0,0,0,3.826
Fall 2023,MUSA,2340,3,15479,Applied Trumpet,Vassallo,Jim Cates,1,0,0,0,0,0,0,4.0
Fall 2023,MUSA,3446,1,15480,Applied Tuba,Barton,Mark,1,0,0,0,0,0,0,4.0
Fall 2023,ENGL,8699,1,15481,Doctoral Dissertation,Wingard,Jennifer L,0,0,0,0,0,2,0,
Fall 2023,ENGL,8399,1,15482,Doctoral Dissertation,Wingard,Jennifer L,0,0,0,0,0,3,0,
Fall 2023,MECE,6345,1,15483,Fluid Dynamics 1,Yang,Di,11,12,4,0,0,0,3,3.186
Fall 2023,MUSI,8399,1,15484,Doctoral Document,Maroney,Marcus K,0,0,0,0,0,1,0,
Fall 2023,ENGL,7399,1,15485,Essay,Voskuil,Lynn M,1,0,0,0,0,0,0,4.0
Fall 2023,GHL,6291,1,15486,Project Implementation,Ramirez,Arlene D,0,0,0,0,0,11,0,
Fall 2023,GHL,6348,1,15488,Beer Appreciation,Corsi,Aaron James,3,0,0,0,0,0,0,3.78
Fall 2023,ENGL,7398,1,15490,Special Problems,Davies,Daniel,1,0,0,0,0,0,0,4.0
Fall 2023,ECE,3331,2,15491,Program Appl in Elec Comp Engr,Hebert,Thomas James,16,14,22,7,1,0,11,2.694
Fall 2023,ARTS,4398,4,15494,Independent Study,Molina,Lorena Guadalupe,1,0,0,0,0,0,0,4.0
Fall 2023,MUSA,6204,1,15496,Conducting,Krager,Franz A,5,0,0,0,0,0,0,4.0
Fall 2023,ILAS,2350,1,15497,Knowledge and Methods,Oliva,Luca,49,6,4,2,10,0,7,3.127
Fall 2023,MUSA,2332,1,15499,Applied Oboe,Dinitz,Adam L,2,0,0,0,0,0,0,4.0
Fall 2023,SCLT,4396,30,15502,Internship in Supply Chain,Kidd,Margaret A,1,0,0,0,0,0,0,4.0
Fall 2023,ARTH,7393,1,15503,Art History Internship,Harren,Natilee O,4,1,0,0,0,0,0,3.866
Fall 2023,COMM,3374,1,15504,Strategic Social Media,Uhrick,Jan,23,5,0,0,1,0,1,3.69
Fall 2023,ENGL,8698,1,15507,Graduate Research,Ehlers,Sarah E,0,0,0,0,0,1,0,
Fall 2023,SCLT,2362,32,15509,Intro To Logistics Technology,Kidd,Margaret A,19,17,4,0,2,0,5,3.136
Fall 2023,POLS,3312,4,15510,"Arguments, Data, Politics",Marcinek,Elizabeth Nicole Simas,19,10,5,0,1,0,5,3.305
Fall 2023,MUSI,6106,2,15511,Grad Large Ensemble,Marmolejo,Noe J,1,0,0,0,0,0,0,4.0
Fall 2023,HRD,4352,1,15514,Facilitation Strategies,Clancy,James Patrick,26,4,2,1,0,0,1,3.677
Fall 2023,ENGL,3399,1,15516,Senior Honors Thesis,Lecourt,Sebastian Joseph,0,0,0,0,0,0,0,
Fall 2023,MIS,7375,1,15517,Transaction Processing Systems,Messinger,Jacob Nelson,7,2,0,0,0,0,0,3.778
Fall 2023,ARTS,3374,2,15518,Computer Imaging,Chen,Shang-Yee Mark,12,5,0,0,0,0,0,3.609
Fall 2023,MUSA,4400,7,15519,Applied Voice,Vasquez,Hector A,2,0,0,0,0,0,0,4.0
Fall 2023,MANA,3335,10,15521,Intro Org Behavior and Mgmt,Sebastijanovic,Marina,192,49,4,3,0,0,2,3.726
Fall 2023,POLS,6398,1,15523,Special Problems,Church,Jeffrey,3,0,0,0,0,0,0,4.0
Fall 2023,CHIN,2311,2,15524,Intermediate Chinese I,Wang,Wei,3,4,3,2,0,0,0,2.612
Fall 2023,PSYC,8399,24,15525,Doctoral Dissertation,Damian,Rodica Ioana,0,0,0,0,0,1,0,
Fall 2023,ENTR,4380,1,15526,Venture Fund,Rassin,Keith David,3,0,0,0,0,0,0,3.78
Fall 2023,MATH,6398,5,15528,Special Problems,Timofeyev,Ilya,0,0,0,0,0,5,0,
Fall 2023,PHOP,7275,1,15529,Intro Comp Thinking w/Python,Della Santina,Luca,5,0,0,0,0,0,0,3.802
Fall 2023,PHOP,6377,1,15530,Intro Opt Sense &Biophotonics,Larin,Kirill,1,0,0,0,0,0,0,3.67
Fall 2023,PHAR,5683,1,15531,Cardiology,Wang,Elisabeth,2,0,0,0,0,0,0,4.0
Fall 2023,PHOP,6257,12,15534,Research Practicum B,Cheng,Han,1,0,0,0,0,0,0,4.0
Fall 2023,PHOP,8199,3,15535,Doctoral Dissertation,Coulson-Thomas,Vivien J,1,0,0,0,0,0,0,4.0
Fall 2023,PHOP,8498,3,15543,Doctoral Research,Patel,Nimesh Bhikhu,1,0,0,0,0,0,0,4.0
Fall 2023,MUSA,6304,2,15552,Conducting,Weber,Mary E,0,0,0,0,0,0,0,
Fall 2023,SPAN,8399,14,15553,Dissertation,Hasbun,Rodrigo,0,0,0,0,0,2,0,
Fall 2023,NURS,3310,1,15554,Prof Role Dev & Practice Issue,Quintana,Danielle,32,5,0,0,0,0,0,3.865
Fall 2023,PSYC,6359,3,15555,Directed Rsch in Clinical Psyc,Zvolensky,Michael J,1,0,0,0,0,0,0,4.0
Fall 2023,PHOP,6667,8,15558,Research Practicum A,Ostrin,Lisa,1,0,0,0,0,0,0,4.0
Fall 2023,ARTS,2326,1,15563,Fundamentals of Sculpture,Patzke,Katie,8,2,0,0,2,0,0,3.084
Fall 2023,CIS,3347,1,15564,IS Infrastructure & Networking,Martinez,Jose C,28,21,5,0,6,0,4,3.078
Fall 2023,MATH,6380,1,15567,Programming for Data Analytics,Shastri,Dvijesh J,8,11,2,0,0,0,2,3.223
Fall 2023,MUSA,8241,2,15569,Doctoral Recital II,Potiomkin,Alexander,1,0,0,0,0,0,0,4.0
Fall 2023,MIS,4374,4,15573,Info Technology Project Mgmt,Jagtap,Pankaj,6,19,0,0,0,0,0,3.174
Fall 2023,PCOL,8998,3,15576,Doctoral Research,Hussain,Tahir,0,0,0,0,0,1,0,
Fall 2023,PHCA,8698,5,15577,Doctoral Dissertation Research,Chen,Hua,1,0,0,0,0,0,0,4.0
Fall 2023,PHCA,8298,4,15578,Doctoral Dissertation Research,Chen,Hua,1,0,0,0,0,0,0,4.0
Fall 2023,BIOL,2101,21,15588,Anatomy & Physiology Lab I,Gill,Tejendra,5,10,5,1,3,0,0,2.473
Fall 2023,BIOE,8598,3,15594,Doctoral Research,Mohan,Chandra,0,0,0,0,0,3,0,
Fall 2023,MUSA,1322,1,15599,Applied Viola,Brooks,Wayne A,1,1,0,0,0,0,0,3.665
Fall 2023,COMM,1303,2,15603,Writing for Communicators,Lyn,Robyn,65,11,6,0,12,0,1,3.231
Fall 2023,MIS,7378,1,15604,Info.Tech Management & Control,Kniffen,Richard Chad,6,9,0,0,0,0,0,3.4
Fall 2023,MUSA,6142,2,15605,Graduate Recital III,Dorough,Aralee,1,0,0,0,0,0,0,4.0
Fall 2023,MUSA,6400,3,15606,Applied Voice,Sonnenberg,Melanie,2,0,0,0,0,0,0,4.0
Fall 2023,PSYC,2305,13,15607,Intro to Methods in Psychology,Shen,Shutian,17,19,2,0,1,0,0,3.316
Fall 2023,CHEE,6398,1,15609,Research,Karim,Alamgir,0,0,0,0,0,1,0,
Fall 2023,PHCA,8298,5,15612,Doctoral Dissertation Research,Thornton,James D,2,0,0,0,0,0,0,4.0
Fall 2023,MIS,4374,3,15613,Info Technology Project Mgmt,Campbell,Phillip James,30,8,2,0,0,0,0,3.642
Fall 2023,PCEU,6698,4,15614,Special Problems,Chow,Diana Shu-Lian,0,0,0,0,0,2,0,
Fall 2023,MECT,4331,2,15615,Heat Transfer Applications,Alba,Kamran,3,10,15,3,0,0,1,2.536
Fall 2023,PETR,2311,1,15617,Reservoir Petrophysics,Hathon,Lori A,3,7,2,0,0,0,0,3.111
Fall 2023,PHCA,6298,6,15619,Special Problems,Thornton,James D,1,0,0,0,0,0,0,4.0
Fall 2023,OPTO,5133,1,15622,Adv Human Anat/Hist Lab,Coulson-Thomas,Vivien J,17,6,0,0,0,0,0,3.739
Fall 2023,OPTO,5133,2,15623,Adv Human Anat/Hist Lab,Coulson-Thomas,Vivien J,17,7,1,0,0,0,0,3.64
Fall 2023,MUSA,6342,1,15624,Applied French Horn,Johnson,Robert,2,0,0,0,0,0,0,4.0
Fall 2023,ENGL,4300,1,15630,Intro-Study of Language,Zentz,Lauren R,26,1,1,0,0,0,0,3.834
Fall 2023,PCEU,8399,3,15631,Doctoral Dissertation,Tam,Vincent H,1,0,0,0,0,0,0,4.0
Fall 2023,MUSA,4434,1,15633,Applied Clarinet,Griffin,Randall S,3,0,0,0,0,0,0,4.0
Fall 2023,ACCT,5330,1,15648,Advanced Accounting,Ramaswamy,Vinita,0,0,0,0,0,0,1,
Fall 2023,PHCA,6298,7,15650,Special Problems,Chen,Hua,1,0,0,0,0,0,0,4.0
Fall 2023,PEP,8699,11,15651,Doctoral Dissertation,Ledoux,Tracey A,0,0,0,0,0,1,0,
Fall 2023,SOCI,1301,4,15652,Introduction To Sociology,Dorsey,Patricia Lynne,16,21,15,3,4,0,3,2.734
Fall 2023,PEP,8699,3,15653,Doctoral Dissertation,LaVoy,Emily Claire-Pyle,0,0,0,0,0,1,0,
Fall 2023,BIOL,4396,3,15656,Senior Research Project,Nunez,Martin A,1,0,0,0,0,0,0,4.0
Fall 2023,MUSA,6322,1,15657,Applied Viola,Brooks,Wayne A,2,0,0,0,0,0,0,4.0
Fall 2023,ARTS,2326,4,15658,Fundamentals of Sculpture,Vega,Zulma C.,12,0,0,0,0,0,0,3.973
Fall 2023,PHCA,6298,8,15659,Special Problems,Abughosh,Susan M,2,0,1,0,0,0,0,3.333
Fall 2023,PCOL,8998,7,15660,Doctoral Research,Cuny,Gregory D,0,0,0,0,0,1,0,
Fall 2023,CNST,3185,2,15662,Construction Experience,Lyon,Eva Yaneth,26,7,1,0,0,0,0,3.677
Fall 2023,ENGL,1301,43,15672,First Year Writing I,O'Connor,Bevin,14,3,1,0,0,0,0,3.649
Fall 2023,ENGL,1301,44,15673,First Year Writing I,O'Connor,Bevin,13,4,1,0,1,0,0,3.404
Fall 2023,MUSI,6114,1,15677,Chamber Music - Brass,Bertman,David Garry,8,0,0,0,0,0,0,4.0
Fall 2023,SPAN,1501,19,15678,Elementary Spanish I,Lumbierres,M Pilar,4,10,6,1,2,0,0,2.537
Fall 2023,SPAN,2311,1,15679,Intermediate Spanish I,Ruffino,Gustavo,5,8,6,0,1,0,3,2.784
Fall 2023,PHCA,6298,2,15682,Special Problems,Aparasu,Rajender R,2,0,0,0,0,0,0,4.0
Fall 2023,DIGM,4396,30,15683,Internship in Digital Media,Liao,Tony Chung-Li,2,0,0,0,0,0,0,4.0
Fall 2023,PHLA,7299,2,15684,Masters Thesis,Tolleson,Shane Russell,0,0,0,0,0,1,0,
Fall 2023,DRAM,1310,11,15689,Introduction to Theatre,Hinkel,Heidi Anne,39,8,2,1,0,0,0,3.674
Fall 2023,ACCT,5337,1,15694,Management Accounting,Lin,Haijin,2,3,4,0,0,0,0,2.778
Fall 2023,PHYS,1101,23,15695,College Physics I (lab),Wood,Lowell T,2,11,8,0,0,0,1,2.683
Fall 2023,COMM,6390,1,15698,Applied Project,Olson,Beth M,0,0,0,0,0,1,0,
Fall 2023,PSYC,8399,26,15703,Doctoral Dissertation,Tamber-Rosenau,Benjamin J,1,0,0,0,0,0,0,4.0
Fall 2023,COMD,7392,5,15704,Adv Pract Sp & Lang Dis,Bolling,Kenyetta,2,0,0,0,0,0,0,3.835
Fall 2023,PCOL,8198,1,15709,Doctoral Research,Garey,Kevin W,1,0,0,0,0,0,0,4.0
Fall 2023,COMD,7391,9,15711,Clinic in Speech Lang Disorder,Townsend,Alayna,2,1,0,0,0,0,0,3.557
Fall 2023,COMD,7391,1,15712,Clinic in Speech Lang Disorder,Jacobson,Shannon,3,0,0,0,0,0,0,3.67
Fall 2023,MUSA,8242,3,15717,Doctoral Recital III,Jones,Timothy J,1,0,0,0,0,0,0,3.67
Fall 2023,RELS,2340,1,15721,Introduction to Hinduism,Borkataky-Varma,Sravana,25,8,4,2,0,0,0,3.326
Fall 2023,PHCA,6198,1,15726,SP- Outcomes Research,Varkey,Divya A,1,0,0,0,0,0,0,4.0
Fall 2023,BCHS,3396,3,15732,Senior Research Project,Chung,Sanghyuk,0,0,0,0,0,0,0,
Fall 2023,MUSA,8241,3,15734,Doctoral Recital II,Robinson,Daryl Allen,1,0,0,0,0,0,0,4.0
Fall 2023,PSYC,6365,7,15738,Dir Rsch in Dev Cog Beh Neuro,Kosten,Therese A,2,0,0,0,0,0,0,4.0
Fall 2023,BIOE,8398,1,15739,Doctoral Research,Akay,Metin,0,0,0,0,0,4,0,
Fall 2023,BIOE,8598,5,15740,Doctoral Research,Al-Ubaidi,Muayyad,0,0,0,0,0,1,0,
Fall 2023,ENGL,4398,1,15741,Independent Study,Turchi,Peter D,1,0,0,0,0,0,0,4.0
Fall 2023,HIST,8999,3,15745,Doctoral Dissertation,Ramos,Raul,1,0,0,0,0,0,0,4.0
Fall 2023,CHEM,6498,38,15746,Special Problems,Guloy,Arnold M,0,0,0,0,0,1,0,
Fall 2023,MUSA,2334,2,15747,Applied Clarinet,Rowell,Chester D,2,0,0,0,0,0,0,4.0
Fall 2023,POLS,8399,10,15750,Doctoral Dissertation,Kennedy,Ryan P,0,0,0,0,0,1,0,
Fall 2023,ECON,3357,1,15753,Data Mgmt with Econ Appl,Peru Durayalage,Dhanushka Arunasiri,16,17,6,1,0,0,3,3.225
Fall 2023,CLAS,3308,2,15755,Myths & Cult of the Greek Gods,Kidder,Kathleen,17,15,3,1,1,0,1,3.208
Fall 2023,WCL,2351,2,15756,World Cultures Thru Lit & Arts,Ambikaipaker,Mohan,8,9,3,1,5,0,2,2.577
Fall 2023,WCL,2352,1,15757,World Cinema,Centeno,Daniel,14,11,3,1,0,0,0,3.219
Fall 2023,WCL,3366,2,15758,Latin American and Latino Film,Centeno,Daniel,7,16,4,1,0,0,1,2.906
Fall 2023,MATH,1351,5,15760,Intro to Geometric Reasoning,Hollyer,Virginia Leigh,20,56,30,16,12,0,12,2.349
Fall 2023,MATH,1342,3,15762,Elementary Statistical Methods,Caputo,Matthew G,154,230,80,36,20,0,64,2.825
Fall 2023,MATH,2305,5,15764,Discrete Mathematics,Douglas,Casey,81,44,22,11,9,0,10,3.052
Fall 2023,MATH,3338,1,15765,Probability,Haynes,Alan K,49,15,4,1,5,0,1,3.334
Fall 2023,MATH,3339,1,15766,Statistics for the Sciences,Fu,Wenjiang,45,25,22,7,20,0,13,2.555
Fall 2023,MATH,4364,2,15767,Intro to Numerical Analysis,He,Yunhui,3,11,16,3,2,0,4,2.229
Fall 2023,MATH,1100,1,15768,Developmental Math,Caputo,Matthew G,0,0,0,0,0,211,30,
Fall 2023,CHIN,3342,1,15769,Tales of East Asian Cities,Li,Melody Yunzi,6,2,0,0,0,0,0,3.75
Fall 2023,BIOL,4315,1,15770,Neuroscience,Ziburkus,Jokubas,62,27,18,0,0,0,1,3.414
Fall 2023,BIOL,4315,2,15771,Neuroscience,Ziburkus,Jokubas,57,25,10,0,0,0,4,3.511
Fall 2023,COMD,2376,3,15772,Anatomy for Communication,Daniels,Stephanie K,12,7,10,4,4,0,8,2.46
Fall 2023,COMD,4333,1,15774,Neuroscience for COMD,Bradbury,Kathleen E,10,13,2,0,1,0,1,3.192
Fall 2023,ILAS,4350,1,15775,Interdisciplinary Problem Solv,Oliva,Luca,17,3,1,0,3,0,0,3.209
Fall 2023,ENGI,1100,25,15776,Introduction To Engineering,Kota,Venkata Krishna Tulasi,17,8,4,0,0,0,1,3.369
Fall 2023,NUTR,4351,1,15777,Gerontology and Nutrition,Svendsen-Sanchez,Ann Carol,109,57,17,2,3,0,1,3.394
Fall 2023,CHEM,6312,1,15778,Bonding,Wu,Judy,9,6,1,0,0,0,0,3.438
Fall 2023,BIOL,6315,1,15779,Neuroscience,Ziburkus,Jokubas,5,1,1,0,0,0,0,3.619
Fall 2023,PHYS,4360,1,15780,Space and Atmospheric Physics,Bering,Edgar A,6,2,1,0,0,0,0,3.519
Fall 2023,GEOL,3150,1,15781,Prin-Stratigraphy Lab,Carlson,Brandee Nicole,5,2,2,0,0,0,0,3.333
Fall 2023,GOVT,2306,5,15783,US and Texas Const/Politics,Jefferies,Kevin E,156,53,13,2,24,0,1,3.252
Fall 2023,GOVT,2306,6,15785,US and Texas Const/Politics,McDonald,John Terrence George,66,86,51,21,16,0,6,2.65
Fall 2023,GOVT,2306,10,15786,US and Texas Const/Politics,Marcinek,Elizabeth Nicole Simas,680,149,62,21,51,0,21,3.419
Fall 2023,BIOE,4319,1,15787,Mass Transport Biosystems,Majd,Sheereen,0,1,0,0,0,0,0,3.33
Fall 2023,IDNS,2112,1,15788,Precalculus SEP Workshop,Pattison,Donna,15,7,6,1,0,0,2,3.276
Fall 2023,IDNS,2112,2,15789,Precalculus SEP Workshop,Pattison,Donna,24,3,2,1,0,0,1,3.678
Fall 2023,BIOL,6354,1,15790,Endocrinology,Warner,Margaret,5,1,0,0,0,0,0,3.833
Fall 2023,GEOL,7301,1,15791,Capstone Project,Khan,Shuhab D,1,1,0,0,0,0,0,3.665
Fall 2023,BZAN,6354,1,15792,DB Mgt Tools Bus Analytics,Grimes,George M,21,12,0,0,0,0,0,3.636
